ADDRESS,AMOUNT
0xc97D9EBF8e7dDB49c96D22F52324b15E30098241,5123542363884277270231
0x4CE77f10f07ff8F065dcAF8Feb07a3f3c4238D9e,44029760415652942887080
0x116c4815f33b2435abFC3799576B867139212e57,1084019032153968564089
0xDBcee0d73f070E99CF31E6eC60DCEE01D35969f5,3555920836119438494500
0xdbEa4F106F48f228eFbC2eBE1B9EA246E0d68659,102564147425059375271764
0xfe61D4F8D2cDBf805Fbcc50512bc1FC7cE60edf1,7610753000000000000000
0x068d9f6af78F9185240576532EEA2E2533c53Cc6,200000000000000000000
0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,36855810051175709162
0x5d97254D9bFB8a29b225F327805E6852eFe36346,5282412115491010475052
0x7F6dd900F85FAA047105286b69aD08B6B0385b66,36000000000000000064349
0xB68a0A7AE5EBA72ed0b83333831242fc87845483,118880000000000000000
0x4040221266E1cECC259F875f73604AaC067ea898,8391387658708837002260
0xbAD9ac7be4cEB67bb2a9146681C869d1E72150EA,3213877308166255266852
0x80DdB2451d9866b9514CB163e81Cd21f3969d0A6,88466291220720592887420
0xe47701B57333efC66852eF1D1A982841F04BD6E4,2130506000000000000000
0x4389948B0aa5667e9231312c1B2698FeC5c4CFF5,844216000000000000000
0x4988FD44b805dfABc1e7E7B94ceda554B18a0B92,374953000000000000000
0xDea11717fC6848E1732b1577A87183d6dbFba10A,5157872275179337847684
0x911FAA5a4B49E455F15b2AdB73F3F9ca19e24B9A,2113452689456943886551
0xd90C17becAB384a4A3a9970a008610AFD2598458,83486326424559503887
0x0201735471269a2B8483B25110e4A848Db7BDe17,30794420000000000000000
0x80C67432656d59144cEFf962E8fAF8926599bCF8,75000000000000000000
0xAA90632689d94CE4E67608A45ddA4571F0e0CE66,25887839270968479344888
0x2cD6d8a7481faC96f811AD2CebDC451213a164C8,368300000000000000000
0x870D0426059F9A16f2F7Af069f8aBcAeefBdA6F1,97852000000000000000
0xA12f1873f10993C268CB5E97dBa124f3Fc977c86,5271995210118273857366
0xeb4Af8a64070Ef0dEa6260e0Bf2310748f014d88,996453598543209772100
0xCaEFAB6bd69A683E374e587f6f1c4D2131A4A0a1,11736782698150832667743
0xEF054a89DfAb0463CC3dd2D5F894C2ad411F0A0B,413919100000000000000000
0x3a519936231B0eB27Ce669ec60c24EDff7fe852A,4525811000000000000000
0x3Cf6961Ad0B8C2B2c6df9fAa8B9c57285AaE87d0,27540000000000000000
0xcb9e658e67cAaa1b13Cad3a807b33f6FdA964ff0,4084495215818018459922
0x77a13F989D33b923F3312b7066A23531fC04281D,10775465680386953000
0x77869ebda67279bCFA26b83FF2655afB4ae095A2,10228840000000000000000
0x92697CCB9Dc88910085B9f1e3B62B3B06aCBcc2a,25000000000000000000000
0x0C1fdd44f0FFa030ad726C7279FeDA80912d282d,20380315454364772291069
0xBbd4573557F998335FE3C6681b0A5a2c91d8566b,153654341316411890588367
0x905304392C2eFe4b524d89E7875AdA6aE660ab81,4542003000000000000000
0x44a1135451B7A58CA47a116F7568E728C7BAd248,369923132310000000000000
0xaEf3482e763185BD4152dda3Fb7BA501d1E79d5E,3494300000000000000000
0x31ce41934f601ADAB03af1C57af6738E180E50CC,401819400000000000000
0xE416503362a45D3e954CCF4d68217132d46578Fd,13021364066525602207680
0x3d434652c0ae9Bd7328C6e5b5D5343ECc9323EEB,715485431842000000000
0x924B19A027AE3e324f8447A45A72296d06533cF7,300000016760000000000000
0x94fCC0F9D25bD5dcd13D8E0D2393E23667cF765A,113803366699000000000000
0xC30aaB12699d4DFeDdE73bFCA7126482CfA359eC,310056000010000000000000
0x2Ab5a314c9564FcC4d7b36ecF872a4127d83D3D9,150000066664000000000000
0x49af85a863Dcad97A6188a2288965178c9482C84,3504186800000000000000
0x32DB15fd5c118795C692041e841B693243b2a948,82529433315000000000000
0x7a352D37B1F6183705BA637eaC697F8EB048Ef1c,5177202822307000000000
0x9A43089A27c698d667433C0C8A35167a8645977c,1328400000000000000000
0x533201F297345CD62C5429596D3b31E48d8CBbFF,18969500000000000000000
0x3a30137C13e0B1ABa5eC7E9ff31A55dF5309014c,774530358062000000000
0x4a9a1E1771611a5d6D0F3F218cC6915296Fbc4F6,340126910489148349131
0xa36B2932371dA5Dd6D68252fceAc785356384B9d,278465619400000000000
0x5BDb2bA5610fC366C180F80e388Cc2Bf380Bc7eA,840265300000000000000
0xe7319C6Be77712fEAba5093e56b0312dF7dc69D0,9506760508870000000000
0x07527a3692434De99577157A8F57DeffD4af00Ff,4465500000000000000000
0xDB0F8E3d50cD908be43bF1aD283B731E03ccD044,651300000000000000000
0x2F8550b374Ea672Edd63DE03c855CA674f5E7228,486118977071494571486
0x023D5FE1f530CBe5FE2991ab622082C4d81f8575,83699148040905649035
0x429Cf888dAE41D589D57F6Dc685707beC755fe63,1153991109518347468
0xBbf4d07B23CcC3B8af9BD45c512CEA74F6c3d73f,66700000000000000000
0xEC2Ed86465C53710Dcee42e37a52DedEB60a6A66,261500000000000000000000
0xF487cE1FC6794f296ce98EB1ef3814a73B17E245,50000000000000000000000
0x2a3DD3EB832aF982ec71669E178424b10Dca2EDe,58742690503619596645701
0x01c3702C9FA40bbA94422fd6f9E420c9dc3C2967,4059089759311537410685
0x6a18e5458c08dB541Dd9ce438dcf67f9571230f2,50058710000000000069192
0x7650497235bd01972D6F58fEe1AB53580aB262c1,1919062766516538917783
0x82d8ae44E22E607AEc5B769059b6ffe07a09ad41,21583938230590336007359
0x000000d40B595B94918a28b27d1e2C66F43A51d3,1028306798884551961142
0xA2852A920A71BBc836f1c66520ed4abbf7F3E55d,24417698800983742719007
0x774855406086E9524904A224149866977Db3CA2c,4155152348369454331422
0x96fB786847a521663dC10feaaa9907bc832d58FD,30337823099298882183897
0xFc1AA37429C9fb4d22c4383bD1442a985b505f9b,47574541295690751366709
0xc108B3693f9Cc66701aCFb7779118EBbf2D90d0E,37478477720452095216528
0x8b6D5FBE3E1D87F6E838E950d77d69a08831D9F6,3283083048325944637760
0x9809a4Ac643FbFD6B4FAfb8e2Aaa619e0e3E8482,2185698742864549523193
0x17026EC0508Ee06e13550c09b46c6772f5993413,17679726991046636493049
0x44C5a24fb3bC60FA5d624113FF69CfeDEF6e7342,51573078850317858624729
0xE21D6269ab1fFde31e232fADa7b8525D4b0EDF75,101191943439277632417946
0xfF39747b9f2657cc8e6E0587F9A4eFB0186F9046,18618950000000000000000
0x10B3aD367Fd66aCE546721D65BB26afa0883cEa0,2766080731533000000000
0x8d8D9DCadE122Bb4E1354C192D2Fe0EFA5A0736A,262388200000000000000000
0x94e0F89d581852f007d93938379aE5443Cdc93Aa,560528669844807475315364
0xdDFE4AFEE84a8Ca7Fa08e17AF77CAc1613f5BAE1,70000000000000000062448
0x48710c1733f852C030786993fBDF5d62965B8826,30758384439041213247687
0xBaA385bB69CBb3412b8ceBbb87499f77AeE7845B,25168737291809873976665
0x2828F2767AD09Fbaa24e12729aaB0A66Eb789f35,16361522299589150876615
0x4BA0BF4bf7813c52ee86018325D60e0bF823C531,10000000000000000000000
0xaF6Ccd4FaD1cF56B66B4BDAdb46Be789967C0F3A,10140000000000000000000
0x18ADE69596f5E5dA29894d972aF45Ae5C03F0437,8497562045708615830947
0x45f29eDEEE530bfDb05D92867e6Ecaf859Af5503,9767139079609374426216
0xeA10243e398e71Ef862eAb26150FaC60420c580c,657150000000000000
0x6505a3981FFB937aDc3c91CB26A0745E31565E05,25302861946056329861269
0x00000047bB99ea4D791bb749D970DE71EE0b1A34,708362490000000000000
0x7700DA92099Cd54a8AB5dD51AfAA861DeCa2C588,11792485473176284434489
0x84A12c5E200e1DBd4A7878162BEf4FF1C837B2a0,2520766225776816588547
0x5788D09824008ec39Bc305FaC4441771E1448f58,100000000004449764449333
0xe0d6A3dcB093C850A0f779Dde9A57Db9E1cceB9E,6200000000000000000000
0xd78FE4Eb52Fe0E4CF13ACA5e278d8cb1aa5a4E05,2592462763515513111704
0x1FF598f2259eD624aAEB958d99D8E7311e862300,1146439823938346134075
0xc00ab9e5e35D0f118F7f4353dE78466aeC7B9787,10000000000000000021201
0x84a78D5596954a113Fb66262ad2272223082f20c,13489500757286392018392
0x3338e4Ec2A4C4DC98074ba9c6Be45a0D8a60b339,2920371769037072966218
0x244A32906b29ceA9Ac2aEb1b82bEA0ba10073a54,1113772588416109792788
0x4372f8561405A34dE30497480bDd31B8Fc2B4fc3,2534371132056148150233
0x90E97F3bE69D67FD463C8C530a4375C6098426Bd,8529414502408364746340
0x92A609aFEa8AB2129B39414DD8602C9295dc97dE,604264852594478056329
0x25dBE4D7BF0943aaf8B4f0d4DCF96a62DDd3749D,8769623163343010778803
0x2aa9fC2d9ea0AA5E94c601845c4E9dDaF7700763,924902771194551641860
0x978640C802307709bd267e10B4D680FB710E74b6,2900000004962547210682
0x0b81Fcc8C78eB600B3539b99b6Db9343cAaA68a3,1443461598732235356702
0xEB7841982732a57d9a7a1c70b0309E4C9B4980cb,518234233049800837776
0xEd8C660410A9c8272cfF70fA8CbC03A13bD88469,15838164887142978036627
0xcA723F55a30b86996B6e836C288362F6Da8A37a6,40526021078489701733632
0x291Bb72439Ed0fD2e49dB3a50A51B5b40e49303F,11092156447250231197926
0xdf6b160f628423d632E5E797519Ec677f239B2a4,21810240115372414388516
0xeB8d3fbBD185EF2f461ea89bB8256bDc0d834b12,1256031658685749468474
0x87A1dC3256479a50d10b58a31F3123A1253a417a,29435786531170950286279
0x14F3A2D61FF76657c398Bb08dE07428641A1BDd0,23241514908044850098
0x59EEf91E77f6324dd3D899F211f446A40774cfD5,21931050807868935546973
0x2992a62583F1019EAc8146057cdC512217b734ef,4427630301312628184444
0x2D588990bE866f09D16e8Ae0b527dc3eCc97856a,2466240556374217602970
0x587F4e429c96f9C15C5ad13a328F548640b685f6,3811084323632950174581
0x548dAA39bE4E2b9068471E9A059b9E300817C7E2,993537356672903329561
0xF5f5e8deE60E5cCb39b078d874837D595ee96E2f,3345894543575268299211
0x27B7Dd6edBC7900298981B1A27b21e7460e9a564,965749478411474270422
0xE1FD1D2e8cb3028196a3CD0C797a20c50a392f89,119950000000000000000
0x15Ac457182827379eD189d09404a95DcF161685c,316405141575389980974
0x0b1f40BF0E6C48f629A16d17f5797b782fD51453,7153564378859796772775
0x1E7FB5c9c50Ee673e4e1e4af88A7186F2220C6a2,1611267763914440549182
0x636fF5d7BD7651A0009C839B1544BeE603BCBC37,1772765912856317426644
0x7b8BCD5aDF3EF003eE2838B9EAc6Ff7Af9342822,702484034761554779183
0xEAEdb7698D134843f30b65EB33DD21522e829593,1447306570951947568536
0x1d5EA0a66e2E6b05a5078984f78654fEB4974DBC,10000000000000016296
0xcB008124DddAf1a637d189150abFC69FeB74FB69,3700505956928499889698
0x58Dc34B34B76a4DFA01b46B59707743d79eA8e8c,1268881951410604903929
0x7B2C40cc9A88b15B5FF65552513E34108245C748,1758782674546328700490
0x7ea1d05C7fFF09ea4878e6D0FfBc3c1C27882681,1351972419369727852273
0x9058dd5C60bA633DA530D246a2a0C9DaaF06ffF6,189655612208267559187
0xaadC469B11e325af7C6f42dADb0febbc87Eb0F57,6348261867344234556478
0x8FaE89232728a422ccD75A8B0AB33DAe61aef22A,8077695980405032429
0xdd0af79D4A0D2A0A4eE04144B567212a4d0FD086,7466836870936179300495
0xA6029259bDe31FBB0941b5B1A23646A5E019A3C4,80250280151310441842
0x2991425B38A521ED548b7628eAF69e0b44982296,302461955402089846327
0x7492c5F92C654AF1077288c0E2CaF728de226e5e,576604879422578299982
0xEe21fcBE2F1a274bBA0bE4648ee45237c2EbD9fF,1676185432977960496863
0x393f31e32979dA957B01F6B76167AEe54eDa5CB2,183014691140424663982
0xEa1a993B6d299fEBd306765f99F852361304eDe9,5974705985315930693209
0xd0ce22Da061575E5263D3D872810E5BF914912Bf,1036801852165995570492
0x4A7671D14076d418300c433518816F6b0c1f705a,48451271620359320498809
0x3d34D762577F55634782aC3AEc37E2C6f8810984,152685555716981971991
0x9818bF713cc4119C6c0b59924d180d9f51D38748,336396671006101379818
0xDfDbB8779fcf3A79382A4a9869225e1C562B0a7B,870804979586211397
0x03EAda7219D0eEcbD4E155f60317C387ad402aA1,1450029466474409954110
0xe437F9ab338a670186d256Ff0C32B552b0c9B20C,6090109911677950197960
0x24e370dd206E92561C52bc0521d4db2571ed04cd,19553392505047700241957
0xc89F4b8196fdC2993fAfFb35f4Fa332c0F954CCf,2870711985877218664116
0x9d50A9b01a4dE17A78B34A9107bc9eB0E1B11F38,14104036011061089729859
0xF59B333C684c52Be76379f3DB04CB58827C68cBe,120629774554281829
0x34DF538B691b229570DB906208c24C48D2A08Af8,581639340669817923249
0x7fc4fE34DE1CDc803448e95377Fda3A55824C9bB,276557466802470371762
0x1112f2554D0263BAc4c4E3EcDa7b3C4Ed266FaEE,4490766595152545020532
0x390f8eE493dc4631fE819B1C2d3a7e01c3f881EB,10399263981719232241
0x5eDf8673839c1115736dfCEBDBb2e92E51449AA0,1947343917758194596338
0x552b26aA92F5bb9B072741f8b6680727Fdf78D96,49558766824690522020418
0x07dCc6df5e6cbDdfcEB85d2557A7BDFD7e072a70,617453784376482306464
0xa96899723AD28a64d61c759b7129eB00870930bd,64400000000000000000
0xF278fba6D22f1b217E588266ba6788ccbDE6a14b,41204562705003551192
0x479494F2e03504dfDEc76C00Da9F4de9BA602c9a,19535508730950124746
0xb2fC542C3443d24B07D40F46F36f0551575fC0c8,98971706248596053751
0x8411CE368eCf2d054741496634dE33d7318eb256,414227039147293642315
0x97084e3066a6cbB3D7304Bb38610de57d3572786,109165616806570318760
0x67240BF160Bfa0570066CBd5bC86b563950795a1,136633301888506969748
0x04a621da7c8A38DA817EAbBE777CA6a099Ec6b6E,7057455029775980885370
0xE587D4bFCB3208f4EABf74663398554D942D2530,1170735702801473557259
0xd9465A1fc7151F4869CE754DdEC207EC1267Cc17,147904483847745166813
0xC6E73Dd058D6Ff3105e9c7B71262343898011378,696632539485815368630
0x9014477346afc7Da6336F88f290b65A0Bb6ef36F,92047370528423109229
0x2a58Cf7c39d36BDe7e7991A9CA5754e931FD9FE6,7886542064604797149106
0xABE56272160f30C706F0b2160d50feCad8326890,5132986470581426491826
0x43fF7498dE6B7e691c5f9631AAc0e62CB0D080d2,475223824077547719143
0x17B11c2A868f2f71FEE34199bec80938bad2C8Ea,1449400561215347659009
0x65b13E05E80E03D448525EA048F67a56d3d6903a,4743045790008630063639
0x85fc1235bce73C3bAEFffe5A7d04Fdca46987137,240469525741167830806
0xA6EAc02AC8Df825E1ADd65883251474C50cacced,758766918757644337007
0x717e54DD21285CDC4d7e1559C3eFF00bBa25b561,3893449927706667834243
0x8B94c1bC85B0dC786772d3CC0E15121b79bC6127,889708045593422660
0xAcF4809Fd597Ac10710Bf14692c42951b2B8e0CE,354595046703206113530
0xA5505c58dc46C28F6F46B93a016a40CE016C3993,5239902921203841500652
0xE2ff74F8A2F0bF540D9fD208cACc096a60E4d158,1774109201028778990668
0x16c5E72B4C29340588d119408249A8d1edB317a9,861971115285050588
0xC85cE587B130789bB72DCD52BEc2ab9E6eD62079,11850508202032105767989
0xc215252810207c87213d1737A78BC2875CF5b024,11087459504623933992487
0x0a4D3E62A31c816be525e51FE66114BCb313B627,1168703454058797161984
0xCf596E317E5c7312AD38204c146ec43aa549553e,20000000000000016441
0x3733195853Cb1982A905d81aB45e1f0529c51AAd,18050396050316396331
0x7d95c55C68dC25ef4d12b614Afa269Fa4439674f,526867651030707042402
0x0128d918bC07c42CB0CB098D7D0dD4b556FA09F2,39175219469877449823
0x85EEA62205FF2228BF201e68dd64EB9595C524c6,240966385132566400000
0x8ea67A59ca8F29A1e9a29D95a17A43691624762f,541302024729253040610
0x6ABaD9Aa89C52D5E91FA77038518959DeB067c48,50020730987639521134
0xE0590d46b7e67261Bf3840A6952D4d857D8F7872,49110327524966828869
0xc523b9922f8d29B5bD205acc050A3627C5E73A5d,199780691199600126250
0x74Ba7Cc32F0dc1137ba98e07b11700d9A10b63Eb,913919313779144012651
0x6B34581cdcf7c1b58D12fcdf2c1E78631fdD7241,6621699382918201965905
0x353cB5be19E9B9FB5119c92D047013D7972ef67b,1878980000000000000000
0xB4DF64a518FAcAEd758DFa03c109C0b4Bac8F348,221440373938608263230
0x3E2453C7FA5C205a95f35065bf8a3B04f0758e32,2940619655383982218836
0x77F9faE836662C58BA1374c1136f74891C66CE4b,106084993222489814441
0xFa52c32a4f0b7E7A4d31e75C1FA6dc950e9c3643,463241303937196065782
0xb4e2A774c01fa9d5C92Ff0a37EDF76e10e945d23,11783086635368553452199
0xc8F78C58066C69CA1273bcCCdd400D008c3cca84,2068329898165741848674
0x582dABFB339985cb379847ab6211670E159934b0,287337882991832737227
0xb12AC9c3a00c9F3fBC06F93d34474833b0dAe790,10000000000000006030
0x3995c0e3929FBc87058926A5C3A33294a7D51bB0,4964437292711840355859
0x7ED0Edfdf684B7b0DF1471f1bA5b3BAfD0bee26E,246996429827104566564
0x4523177E0bFD1853c09966821ADD9d073DD25eb0,699375394152849972558
0x3b5deD37CB4D3853460BE19BCAD5cedd044748Ac,441395565291397650034
0x00659861Ec4d9F847a457bc8fA29E9C1De0fc3ee,1753983469183607199600
0xA12D3d0D1D3A799e6D3DbbD159cB1b5a8D480272,559844674830560917177
0xA9Bb124c289092E3f717b6E6ED25b244b3A64bF0,49593760523266797881
0x48F029637B48A20028505fD25f11a6086D21f054,525494631822282829491
0xfb28921073Cfd01a3F6457b318E4B8832e774Ef1,457314388651887515970
0xaA60CFE6EB2dcEBB74e834faD7Ec4B7f624C9384,271439913063255983209
0xE076e6BC0184312b7876eA8B5FB2a15f9Dac020D,20578190488326282405201
0xd387Fd4200a67e03D38465814F43a19e03d47b65,95084394202562123894
0xDCddcB0E7dF4AB9E6A849ee571275cE1B03487eF,389863011473715932145
0x3211A6b5b482916d2F86146b17FdFE1Dd0f231A8,6820074287369081740
0x199Ad8EEEbEBfE327ab2a3eA851a8C0a6825C0AA,214386187652191921043
0x28279dbc68B1D9105e3Da9380515E579448E4c0E,4931625422561191518826
0x78d886368c90eADBb0377e37AE7a7d1ef8d073Bb,111469473062778639
0x561659b4a62B4e8A59D11332e10D2094140A7182,987281299892989951085
0x1c4478EAbb719D2d019DC37519534528b3E916be,2627727796806445427498
0x0621D15A021aA0265dC21d87f2038dC5bb8718De,703966456678284156050
0xa20710288213d141666Cb423f9E2b14175772cD1,1037303036703691796413
0x56cE2Acf7490ce46ccba08A687a82867c3Ea2b34,17516379485272924409235
0x092ee8f59879cb314f04a9cE645ba89ae2107002,2055437773983159645426
0x2649E566DfBe819319b2351eF67e21E0544af1e5,467509389409627644832
0xf2E7934F6bC2b729d322Fd2d70b071f78BEc4960,1165745874194511709180
0x9aAB7610e2C06370d5331eC65d05B4B017fb6885,126664997589754518797
0x035312b9753b684b4C8b0B85d227C59f506671B6,4304909399499531148804
0x621A610501844d673fc485A779d5420c9D25f42c,586089782841296007268
0x207dd8437cd4C0013cb79eD014ff6c0eF82f2e03,629751231351568940190
0x5D2C35179DD9cA5d80aa1Ca190222Ba71932A73C,68452849046059057537
0x92eb26cEB8aBF087E83DC18a1A8C1f37D7a4aE96,137301221292748206714
0x38BFac7D4341517b2118E20A412e2D849324335E,3378488851452052648
0x78e0BF275488DC87b6961Bbaa0Bdcd17dbab9975,4055435495661760316668
0xcF165F9C0d975e4c0854BDD6a82CCfA8283859aD,10000000000000011059
0x72A8d94F46F13039b7A59b179CC2183d0b737e18,887590000000000000000
0x41485d96eFbBA0703bbB1cE0ac3cfFBeD7832D69,2000000000000000021376
0x68232695465B30D1b5dbe579919BDA380a12fa84,3081808764077214146233
0x54Dc5d17c9f26966cbE3aCA34e120A88bE9C4a24,2240870395858912045198
0xBfd46042edfBeA46536faa83A0E9462Af9C5C7E3,22891162201514454911396
0x982019763f7eff220c08902322f26425705BCf5a,316652212462429346241
0xdEe52672DDD139C6774EB19b5Ec047AB43Bd2E08,3985907000000000000000
0xd69924422ecC81932f66654ae4EDe87EA0623F98,893488551815151120147
0x4aCC24e28993B312440B541de154FE3E27AcFDa8,298149663622453196655
0xafb612B3a720a4cB968665F62593963F4F5C0f91,15418637043958891471137
0x665F1Ed90CA35C5a817208C0D463D48161820089,1133546980502922805544
0x017195682f281bfa875dE97697b5020b740c0DFE,1000624000154792392660
0x14d2C3A9727E76d88F6616B952e61CcAC8E59875,2973596893661940873483
0x6b976C1c3E32361c376C2A58C9bec8be3961059C,11337816895908454918
0xFadA9102a7B2989501fB05ca6058C7b3d096442B,2076891084313449195407
0x7905d894bC4b5308bED71822A151CfF50e9625Df,1482374815618886341023
0xf7f1aE6e7634237C02a2d32b7dE3F653177578a2,3025384111676730691164
0x3858E8Eb4ffC606f9CC0514A0c4cB73BDaE692FB,471785304822345961194
0x6791fa408ed7B874fC5AaDC43388385Ec33fBbfc,8154642735503807399770
0x2B1479F1e0148f75DB69466f20c55390023e6B8C,1806605704003990208534
0xb0f09bC4590630BA34E2DC62efD4b8DAc1C6104a,300778315649382827988
0x3e8Fd1e6196728136572D639Bf3ea8EE07806b9f,1243305022322421274322
0xEE30268A32BD42d5611CBd46d78E9cB9d859CF60,281343851057068277519
0xAb4Db125e41BbE6175f1D516D922733263CbF2eC,26680000000000000000
0x81ed4593E0F7444397d05Ea9840950c58637a72b,225749999999999986892
0xa3aa460C12713A000a33893b024D95db80945a2F,232172285354088754155
0x556E085E7Ccbc71C1339D679C45b828D30AaA2E6,826141177201901734355
0xC5cB29aF941145FaaE6C6E9b6352FD71048082A0,1903465221549072150362
0x4994381ae93230Ebe24cfe067B4e81a7AeBc4626,622622178671545145316
0x7Ac6361ECd7c7a4f632b85CB347398e826B0FCcb,1100000000000000010129
0x1Ca17c940C1319f1e2Ec4DDBf516b7A76E273eB6,620000000000000000000
0x4452321e7E77bF8C0dd8188091242918948a7e56,135767449261263138579
0x0F2ACb7d878E5a181171238123D2256E60016199,300000000000000000
0xaEDb5CB55564712db6932ed25989dBCb980AA0c3,100002165711474665418
0xb80Ad6605737465a3175701649efDbf191424D2D,1255175512913740660133
0x213151B50Fd20E0A3a633F9C1c42d2C44107b51B,2533416232687154654645
0x0504877C0d1F8E0A04E9ab1Cd807Ab7e9d33686C,227959377734127500261
0x8407026fEEE58dF5582C4D1959C9D5F9d01253D9,242108591092155794005
0xbA43172EF9C614e40023E00540e8D18780508228,424026628375121233782
0x81a80F8588d395EEB863D7d32a54B5fE607a58DE,759592611018150460497
0x87D7ef4f7fBB3F5da34aE2cD5179E90225b8e0fc,253013662261770227824
0x8398f807B3404f3cc3BBaD295c4B700b7c35d0eB,5988855238644592688351
0xe09DDd1a4946020a0E0DF97eDffE806fC037dD95,15000000000000000041950
0x0dD4335d56331062B9977C48921bfa4f3e4112E5,4311419408486426381643
0x311AbA0e7a7Ee51f56dBE705D291b3Ae4CCecE7D,16968386170805099096
0x691f25CC284DD30f593f0064b8D4290823281058,262273987502865879762
0xb97A07c89B1943003D906611Be5029FE39B3D40f,746606470083555907626
0xe01c8af4177372b09D2f455A0F299e8F9BE9f8EC,1028497680380339921118
0x438A9E31357Edb7Acb6cd47A5dcFdfbC4FD09c72,12677392709723876822742
0xe4Ca6D12c633aAe3435F7D121f5F08517e36bB90,4177143770194323984112
0xDAE34205d98E76D2FF0A6d76Ae279E961f0c1f47,45385269520640931548
0x39A3dDB82D6645533b07cAE39660e481cB5c15c4,2762522315823406967787
0x42951AEBB9B00175A25f41bB05a56f690D8A6B74,1189907196842677127603
0x2287fAD7F06e60a34Ec5143494abC4EAbc39662B,1019188971215485826930
0x5F3Aa48CC39C1624902bf5ACa69C28DC55D1185c,1185190907742827869553
0x7710AdAD16C9Dd135043E353B88C152B58eDCdF5,329146345766822992172
0x95f1EADA45a929c343D6c2511D79f0F298B85253,5703565111775630241234
0xB5cabcBA096B5c28a1a29e4b3174Aa2274081469,390621170342987221358
0x42ADe009830004037E89709aA66cCeD34344cbE5,1446115766233817810657
0x18571Ef07304bc10D377b9801416c776DB6E0bd2,1385509036340635476086
0xa95034c4a52482Aef6E59c09E8b5a4df6ac2A11B,3500000000000000009271
0xb7C7768eDAa11AE20889Acd7E3C8151c3f8b19Ed,408360552612225698615
0x5970Da5b0e76741edF1F6e447F9514051549c853,1461321637073437729031
0xBD9e9ecEa335D403D5DC01F514eae4Ad02727b87,1969673367041339444412
0x0125E76453972D97203dB80e7d33Ae7D80D0eD5b,1120507761103078736928
0x0Bd9F116facbDAcCad518B7E595B32e299327cf6,4192338785120376725880
0x8813446De6aEd937E5421f3C9318b751D502e585,4418046000361348527896
0x79427e54bEe06658A246c9698e1E0e29993444BE,8426505133166670752606
0x72bc6FFC27668F73A6B4334af70CB8E95ACB6928,13101310543444416538827
0x22A96399Bc18717a3c9BC961Bf704D867ECef311,1305117430778481327439
0x213eA2C267d1C1855Dd98A10ffB63F0c97dc6267,545415508777866460980
0x3212957fe53ab3AdA2966cd1309cFB76eb29c763,131894860629502278
0x89C704a33029D201F48523ce6fEC3509D106ff32,1079702121152695412798
0xE3FA6090172f067619858189a765092B86039Cad,2741811018240163820815
0x31dc32027650B5AAE54F087125c94C8eFD4c22cb,1400000000000000000000
0x5a73f0e47E3bd2B91B726D5Dd829C005DdEc102e,15382843035190659370970
0xCE61850D95Be0237E76745463BC2EE4426Fc80e0,1075864580833589487359
0x6589a0936624E8a7bdcfC4bb980DEAb16C56616D,5557057059792446058763
0xF61390e0f4D7190E4d3219DbBa38ec0cEB9ea803,1195129985290783658096
0x179E8460c2f828B5D13ff8E98C088cDD5531AE11,24423901655978033885
0x7121e58B1DEa738e63114EF1acAC9F346cAa7b24,1177792545594660256850
0x1329AC3dEC9FaE8BB782C52770794aBc9c7FbfF1,13846580406296335326091
0x5fF763a4F1Cd1cC09B494B4e08422ECBED35a495,263575438843156616120
0x2efD98A50Cce38DD8F2158B07716e747cA76741b,95000000000000010305
0x973f22d11a2A96342fc402Fa45119a70F9d905B0,2629145485534227300146
0xD004f0120eA83C9234a43e4B28023D7c59E1BC8f,334469738092030255803
0xec0Df2FDb70A46F317FC70f35375cD7133890F77,497277623159026777477
0x35ae3d5738e4653Ca7fa37194d82C7ec5b45E9f5,11000000000000000028889
0x96B11D86C8cb4c427499A915f6188F487b2B9cE8,2557056838718452964418
0xBA31c64969b26D08b2e76172e88E0C8A7A70fbad,510571641543100331326
0x06915aBC58D8Ff60c8Cf549d39856e0A389DC9f5,1703290286769297380359
0xE194751Cc74AC5FD89068c7e77C331a5D4e7fB44,615307000000000000000
0x4178A7343b1968Bd4Fdd93C293744630B0f51d5d,6028429846339007270637
0x39Fb1D0523783E549B65885C0BA20bE3b4616EF4,900000000000000000000
0x9C5299EF87AE188985D281a1183c801596F9F9D7,710789880130322890572
0xBF643C32A7baf0199AfCa140f3093de483AF75d0,2533012258362541700910
0x6a2854D1fF483c354Be1b00AADCcc9a3B05644e3,1311040615175016019150
0xf33889401F35bca11d5769a9b7A86773F2050aC2,2278286789718341627708
0x2fC9AC2396adEB3Ade9b3c3c33bA51B1Af5Cc754,1207227830094096979547
0x36dE1FdD72E7768570510f11c5DF62F0021E488A,830631799919262168931
0x73E2D62743747Deb9E73be8f8E49299821d3427d,1500000000000000005984
0x18a0BFb5ca0c2F9178D1c9eae4C5b997C006972a,308430781243981571861
0xdfC08d2656693dA641651574F1Ce89830d4A5b80,510284868353170447769
0x0d99898D87AC6de99229911E11D54F267C26FEc3,30000000000000167474
0xF2c1E8107Fe33a73c3f234c1d90ab13f182B9717,2983871093591492685888
0x7e698038A458908C475886818eff0984f9De3fD6,58246911221481987237
0x6461fB6101609970B9e3fc949288F4A2d490aFC0,742326790713008837134
0x6ea81e1b1C93D597f7Ff0ef98f4Db1C7A50e291A,227390946879828465503
